name,movie_id
Deuce Three Productions,1950
DiNovi Pictures,1950
Warner Bros.,1950
National Broadcasting Company,13352
Jim Henson Productions,13352
"Jim Henson Company, The",13352
Paramount Pictures,28304
Hal Wallis Productions,28304
Foundation Entertainment,24397
M.E.G.A. Films,24397
"Shochiku Co., Ltd.",20525
Temple Film,38907
Gigantic Pictures,18549
Plainview Pictures,18549
Walt Disney Pictures,37933
Studio Ghibli,37933
Hakuhodo DY Media Partners,37933
Mitsubishi,37933
Nibariki,37933
GNDHDDT,37933
Nippon Television Network (NTV),37933
Twentieth Century Fox Film Corporation,20025
Shapiro-Glickenhaus Entertainment,14240
Black & White Productions,13574
MovieRoom Productions,13569
The Weinstein Company,13171
2929 Productions,13171
This Is That Productions,13171
Mirashin Korea,16447
Sony Pictures Classics,4977
Madhouse,4977
Paprika Film Partners,4977
ContentFilm International,15008
RKO Radio Pictures,31866
Twentieth Century Fox Film Corporation,46875
Centre National de la CinÃ©matographie,27904
Backup Films,27904
Fonds Sud CinÃ©ma,27904
Illuminations Films,27904
MinistÃ¨re de la Culture et de la Communication,27904
TIFA,27904
Anna Sanders Films,27904
Kick the Machine,27904
French Ministry of Foriegn Affairs,27904
New Crowned Hope,27904
Clubhouse Pictures,19947
Bac Films,43969
Wild Bunch,43969
Makhmalbaf Productions,43969
Bazelevs Production,2269
Channel One Russia,2269
TABBAK,2269
EM Media,11798
UK Film Council,11798
Screen Yorkshire,11798
Big Arty Productions,11798
Universal Pictures,4964
Apatow Productions,4964
New Line Cinema,2976
Ingenious Film Partners,2976
Offspring Entertainment,2976
Zadan / Meron Productions,2976
Anna Lena Films,8421
Naflastrengir,8421
Paragon Films Ltd,41380
Paragon Films Ltd.,41380
Golden Harvest Company Ltd.,41380
DNA Films,1562
Figment Films,1562
Sociedad General de Cine S.A.,1562
UK Film Council,1562
Fox Atomic,1562
Koan Films,1562
Universal Pictures,13159
Morgan Creek Productions,13159
Lions Gate Films,14547
Shaler Entertainment Pictures,14547
Parallel Entertainment,14547
Sleeping Marmots Production,14547
Samwilla Productions,14547
Golden Harvest Company,11205
Lauren Films,11205
Metro-Goldwyn-Mayer (MGM),38077
Buena Vista,10004
Touchstone Television,10004
Sennet Entertainment,10004
Metro-Goldwyn-Mayer,43397
DreamWorks SKG,810
DreamWorks Animation,810
Summit Entertainment,5723
Samson Films,5723
RTE,5723
Walt Disney Pictures,285
Jerry Bruckheimer Films,285
Second Mate Productions,285
Lions Gate Films,12526
L.I.F.T. Production,12526
DMK Mediafonds International,12526
Tig Productions,3432
Eden Rock Media,3432
Element Films,3432
Relativity Media,3432
Ghost House Pictures,1872
Destination Films,1872
Kingsgate Films,1872
Mandate Pictures,1872
Elevation Filmworks,15568
Ursa Major Films LLC,15568
Electric Entertainment,14207
Turner Network Television (TNT),14207
ApolloProScreen Filmproduktion,14207
A & A Release,24200
Mid Century Film Productions Ltd.,50153
Moho Films,5488
China Film Co-Production Corporation,15860
Shanghai Film Group,15860
Mandarin Films Distribution Co.,15860
Beijing Poly-bona Film Publishing Company,15860
Whenua Films,8748
TriStar Pictures,3489
Nu Image Entertainment,3489
Brightlight Pictures,3489
Dino de Laurentiis Cinematografica,55823
Gray-Film,55823
ApolloProMovie,10063
First Look Pictures,10063
Left Turn Films,12225
Ugly Duckling Films,12225
Lipsync Productions,12225
Village Roadshow Pictures,298
Section Eight,298
Jerry Weintraub Productions,298
Warner Bros.,298
Eskwad,10832
StudioCanal,10832
Castel Film Romania,10832
Canal+,10832
CinÃ©CinÃ©ma,10832
Centre National de la CinÃ©matographie,36143
SoficinÃ©ma,36143
Cofinova 2,36143
3b productions,36143
CinÃ©CinÃ©ma,36143
C.R.R.A.V. Nord Pas de Calais,36143
arte CinÃ©ma,36143
Le Fresnoy Studio National des Arts Contemporains,36143
Contact Film,36143
Fandango,14064
Vertigo Productions,14064
SBS Independent,14064
Adelaide Film Festival,14064
StudioCanal,13742
Wild Bunch,13742
La Chauve Souris,13742
Canal+,13742
CinÃ©CinÃ©ma,13742
RÃ©gion Ile-de-France,13742
120 Films,13742
Boje Buck Produktion,2241
"Toho Pictures, Inc.",39465
"Toho Pictures, Inc.",12561
Toho Film (Eiga) Co. Ltd.,36679
RKO Radio Pictures,40765
RKO Radio Pictures,30574
The Weinstein Company,18206
Pin Hole Productions LLC,18206
Lions Gate Films,1691
Next Entertainment,1691
Screen Gems,1691
Paramount Pictures,29617
Centre National de la CinÃ©matographie,1990
Meno Films,1990
MK2 Productions,1990
Schick Sunn Classics,170261
New World Pictures,22049
Nat and Patrick Wachsberger Productions,22049
Columbia Pictures,9408
Sony Pictures Animation,9408
Ingenious Film Partners,1979
Twentieth Century Fox Film Corporation,1979
1492 Pictures,1979
Dune Entertainment,1979
Constantin Film Produktion,1979
Bernd Eichinger Productions,1979
Marvel Enterprises,1979
Virtual Studios,14043
Jerry Weintraub Productions,14043
Warner Bros.,14043
Lions Gate Films,10288
Astral Media,10288
Anagram Pictures Inc.,10288
The Weinstein Company,1991
Dimension Films,1991
Troublemaker Studios,1991
Rodriguez International Pictures,1991
Three Dimension Pictures,43353
Metro-Goldwyn-Mayer (MGM),9952
Twentieth Century Fox Film Corporation,60400
Howard Productions,32004
"Samuel Goldwyn Company, The",32004
Qwerty Films,17035
N1 European Film Produktions GmbH & Co. KG,17035
First Look International,17035
Raygun Productions,17035
Gaumont,21427
TF1 Films Production,21427
EFVE,21427
Kairos,21427
Warner Bros.,17660
Bayerischer Rundfunk (BR),1294
SÃ¼dwestfunk (SWF),1294
Kordes & Kordes Film GmbH,1294
Zentropa Entertainments,33294
Columbia Pictures,42700
Horizon Pictures (II),42700
Filmsonor S.A.,42700
Angoa-Agicoa,12713
Procirep,12713
Integral Film,12713
Canal+,12713
CinÃ©CinÃ©ma,12713
AlicÃ©lÃ©o,12713
A.J.O.Z. Films,12713
France 2 CinÃ©ma,12713
Centre National de la CinÃ©matographie (CNC),12713
CMC Entertainment,25875
Milky Way Image Company,12543
Irwin Allen Productions,34573
Filmsonor,71822
Media Asia Films,13807
Milky Way Image Company,13807
Universal Studios Home Entertainment,11211
Lorimar Productions,27138
Sveva Film,2748
Paramount Pictures,55859
Dena Productions,55859
Metro-Goldwyn-Mayer (MGM),27464
Prominent Features,75350
British Broadcasting Corporation (BBC),75350
British Screen Productions,75350
Mayday,75350
Millenium,75350
Micheaux Book & Film Company,77621
Walt Disney Productions,43229
Leucadia Film Corporation,266525
Maltese productions,266525
Impala,9815
Paramount Pictures,12695
Herald Productions (II),32575
Memorial Enterprises,42464
Sam,42464
The Weinstein Company,2359
Happy End Filmproductions AB,442
Filmpool Nord,442
Solar Films inc.,442
Svensk Filmindustri,442
Metro-Goldwyn-Mayer (MGM),63096
Edward Small Productions,43836
Plan B Entertainment,1988
Revolution Films,1988
Paramount Vantage,1988
The Weinstein Company,3021
Di Bonaventura Pictures,3021
Dimension Films,3021
Sidney Kimmel Entertainment,2196
Parabolic Pictures,2196
Stable Way Entertainment,2196
Target Media Entertainment,2196
VIP 2 Medienfonds,2196
VIP 1 Medienfonds,2196
Goalpost Pictures,18425
The New South Wales Film and Television Office,18425
Jadran Film,19606
Warner Bros.,19606
City Films,19606
Ingenious Film Partners,1571
Twentieth Century Fox Film Corporation,1571
Dune Entertainment,1571
Cheyenne Enterprises,1571
Wintergreen Productions,1571
Village Roadshow Pictures,2959
Robert Simonds Productions,2959
Warner Bros.,2959
Phoenix Pictures,2959
Underground,2959
Proposal Productions,2959
MBF Erste Filmproduktionsgesellschaft,6022
Columbia Pictures,2698
Universal Pictures,2698
Spyglass Entertainment,2698
Shady Acres Entertainment,2698
Original Film,2698
Playtone,2698
Relativity Media,2698
Paramount Pictures,1858
DreamWorks SKG,1858
Amblin Entertainment,1858
Di Bonaventura Pictures,1858
Platinum Dunes,1858
thinkfilm,1858
SprocketHeads,1858
Hasbro Studios,1858
Revolution Sun Studios,1858
Foresight Unlimited,14125
RAMCO,14125
Captivity Productions,14125
Warner Bros.,675
Heyday Films,675
Universal Pictures,3563
Happy Madison Productions,3563
Universal Pictures,40618
Pennebaker Productions,40618
The Lankershim Company,40618
Batjac Productions,26185
Warner Bros.,26185
David Foster Productions,31652
Turman-Foster Company,31652
Shapiro-Glickenhaus Entertainment,30443
Performance Pictures Inc.,30443
Golden Harvest Company,18763
Paragon Films Ltd.,18763
"Bo Ho Films Co., Ltd.",18763
Danmarks Radio (DR),13491
Telepool,13491
AMC Pictures,13491
TV4 Sweden,13491
SF Norge,13491
Molinare Studios,13491
Yleisradio (YLE),13491
Svensk Filmindustri (SF),13491
Juonifilmi,13491
TV2 Norge,13491
Film i VÃ¤st,13491
Soundchef Studios,13491
Arion Communications Ltd.,13491
Dagsljus Filmequipment,13491
Sheba Films,13491
Sandline Production,13491
Europa Film Sound Production,13491
Yari Film Group,16083
Furst Films,16083
Twentieth Century Fox Film Corporation,37292
Element Films,27683
Train A Comin' Productions Inc.,27683
Magic Head Film Production,13402
Warner Bros.,19968
Revolution Studios,4688
Team Todd,4688
HDNet Films,13337
Vox3 Films,13337
Backup Films,13337
Phantom Films,13337
The Film Company,27359
Paramount Pictures,54494
Boardwalk Productions,54494
Film Four International,10857
British Screen Productions,10857
TVC London,10857
Penguin Books,10857
First National Pictures,81847
Paramount Pictures,43898
Koninck Studios,44502
Zweites Deutsches Fernsehen (ZDF),44502
ARTE,44502
Lumen Films,44502
Arte France CinÃ©ma,44502
Mediopolis Film- und Fernsehproduktion,44502
Kibble Productions,18632
TLA Releasing,32444
Day Dreamer Films,32444
Firm Films,7547
Bold Films,7547
Holly Wiersma Productions,7547
Paramount Pictures,10074
Paramount Pictures,2270
Ingenious Film Partners,2270
Di Bonaventura Pictures,2270
Marv Films,2270
Vaughn Productions,2270
Metro-Goldwyn-Mayer (MGM),757
The Weinstein Company,15581
Dimension Films,15581
Metro-Goldwyn-Mayer (MGM),15581
Gracie Films,35
Twentieth Century Fox Film Corporation,35
TriStar Pictures,5857
360 Pictures,5857
Village Roadshow Pictures,3638
Castle Rock Entertainment,3638
Warner Bros.,3638
Storefront Pictures,3638
WV Films III,3638
Walt Disney Pictures,6589
Metro-Goldwyn-Mayer (MGM),8669
Nuyorican Productions,15934
R-Caro Productions,15934
Universal Pictures,2503
The Kennedy/Marshall Company,2503
Ludlum Entertainment,2503
Motion Picture BETA Produktionsgesellschaft,2503
Bourne Again,2503
Crystal Sky Pictures,14123
MGA Entertainment,14123
Avi Arad & Associates,14123
Shochiku,88527
Shochiku Ofuna,88527
FidÃ©litÃ© Productions,4516
Lucky Red,4516
Wild Bunch,4516
TF1 Films Production,4516
Echo Lake Productions,8141
Bi-polar Pictures,8141
Code Entertainment,8141
Independent Film Group,8141
Carol Baum Productions,8141
Dillinger Productions,8141
Green Tulip Productions,8141
Toho Company,14217
Nikkatsu,14217
Tokyo Broadcasting System (TBS),14217
Mainichi Broadcasting System (MBS),14217
Oz Company,14217
Entertainment Farm (EF),14217
Geneon Universal Entertainment Japan,14217
Les Productions du TrÃ©sor,10795
Blind Spot Pictures Oy,20163
RKO Radio Pictures,31777
42 Km Film,24159
Tiger Film,1721
Delta,1721
United Artists,31601
Edward Small Productions,25360
Quanta Centro de ProduÃ§Ãµes CinematogrÃ¡ficas,34588
Fox Filmes do Brasil,34588
Total Entertainment,34588
Teleimage,34588
Lereby Productions,34588
Globo Filmes,34588
EspaÃ§o/Z,34588
Melvin Simon Productions,40060
Mid-America Pictures,40060
Simon Productions,40060
Manitou Productions Ltd.,40060
Sandrews,18650
Columbia Pictures,8363
Apatow Productions,8363
Starbucks Entertainment,4658
ATO Pictures,5956
The Mark Gordon Company,6535
Pelagius Film,6535
Reposado Producciones,1127
Antena 3 TelevisiÃ³n,1127
Mediapro,1127
Canal+ Espana,1127
Coquette Productions,9847
Raw Entertainment,9847
Metro-Goldwyn-Mayer (MGM),23861
Telepool,1393
BKM Film,1393
LÃ¼thje & Schneider Filmproduktion,1393
Hochschule fÃ¼r Fernsehen und Film MÃ¼nchen (HFF),1393
Schesch Filmproduktion,1393
Beta Film,2701
Quinta Communications,2701
Lube,2701
FUL Films,28049
SenArt Films,23495
Scranton/Lacy Films,23495
Battleplan Productions,13074
Yari Film Group,13074
Alberta Film Entertainment,13074
Phoenix Pictures,13074
M6 Films,17350
New Line Cinema,5174
Geffen Pictures,28742
Ingenious Film Partners,9703
Quinta Communications,9703
Dino De Laurentiis Company,9703
Zephyr Films,9703
Astral Films,22085
Sonnis,43750
Rogue Pictures,9750
Spyglass Entertainment,9750
Intrepid Pictures,9750
Morgan Creek Productions,10760
Clifford Werber Productions,10760
SW7D Productions,10760
Universal Pictures,4349
Forward Pass,4349
Relativity Media,4349
FilmWorks,4349
MDBF Zweite Filmgesellschaft,4349
Section Eight,14223
TriStar Pictures,14223
Blueprint Pictures,14223
HBO Films,13068
W B I Films,13068
Rocket Science Inc.,13068
Duly Noted,13068
Revolution Studios,14144
TriStar Pictures,14144
Village Roadshow Pictures,4858
Vertigo Entertainment,4858
Silver Pictures,4858
Warner Bros.,4858
Mosaic Media Group,10431
Current Entertainment,10431
Lionsgate,10431
Fierce Entertainment,10431
Province of British Columbia Production Services Tax Credit,10431
Rogue Films,10431
The Weinstein Company,12435
FilmColony,12435
September Dawn,14877
Voice Pictures,14877
Black Diamond Pictures,14877
Dimension Films,2082
Spectacle Entertainment Group,2082
Nightfall Productions,2082
Twentieth Century Fox Film Corporation,11835
Dune Entertainment,11835
Baldwin Entertainment Group,11835
Hyde Park Entertainment,11835
Brass Hat Films,11835
3L Filmproduktion GmbH,1845
Polaris Film Productions & Finance,1845
TempÃªte Sous Un CrÃ¢ne Productions,1845
Focus Films,1845
TelevisiÃ³ de Catalunya (TV3),14229
RaiTrade,14229
Institut del Cinema CatalÃ  (ICC),14229
Film Commission Torino-Piemonte,14229
Opera Film (II),14229
Genesis Motion Pictures,14229
Charter Film Productions,13385
Associated British Picture Corporation (ABPC),13385
Uranos Cinematografica,6609
Produzioni Europee Associati (PEA),45211
Arturo GonzÃ¡lez Producciones CinematogrÃ¡ficas,45211
New Line Cinema,13958
Picturehouse,13958
ApipoulaÃ¯,2335
United Artists,22779
Walt Disney Productions,22779
Revolution Studios,10071
TriStar Pictures,10071
Carsey-Werner Company,10071
Mosaic Media Group,4351
El Norte Productions,4351
Nuyorican Productions,4351
Mobius Entertainment Ltd.,4351
Destination Films,12994
Jinks/Cohen Company,12994
Hammer Film Productions,42735
TF1 Films Productions,2882
PathÃ© Distribution,2882
Destination Films,13501
Tempesta Films,13501
Good Night Productions,13501
Rizzoli Films,6916
Filmayer,6916
Capital Films,6916
Dimension Films,1992
Tree Line Films,5176
Lionsgate,5176
Relativity Media,5176
Yuma,5176
New Line Cinema,4141
Angry Films,4141
Ascot Elite Home Entertainment,13173
HBO Pictures,14786
Lux Film,31058
Lions Gate Entertainments,19583
Universal Pictures,4347
Studio Canal,4347
Relativity Media,4347
Working Title Films,4347
Buffalo Gal Pictures,13241
Documentary Channel,13241
Everyday Pictures,13241
Arte,523
Westdeutscher Rundfunk (WDR),523
Bayerischer Rundfunk (BR),523
SÃ¼dwestrundfunk (SWR),523
23/5 Filmproduktion GmbH,523
Saga Film,2009
Mobra Films,2009
Mindshare Media,2009
Centrul National al Cinematografiei (CNC),2009
McCann-Erickson,2009
Televiziunea Romana (TVR1),2009
"Hubert Bals Fund of the Rotterdam Festival, The",2009
Metro-Goldwyn-Mayer (MGM),3469
Vic Films Productions,3469
Village Roadshow Pictures,4413
Silver Pictures,4413
Warner Bros.,4413
Summit Entertainment,6973
Blackfriars Bridge Films,6973
NALA Films,6973
Samuels Media,6973
Warner Independent Pictures (WIP),6973
Flicks Motion Pictures,7913
UTV Motion Pictures,7913
Scott Rudin Productions,15019
I Could Never Ltd.,15019
Bauer Martinez Studios,15019
Paramount Pictures,77210
Village Roadshow Pictures,4629
Australian Film Finance Corporation,4629
Shanghai Kid Films,15361
Intermedia Films,5353
BBC Films,2252
Serendipity Point Films,2252
TÃ©lÃ©film Canada,2252
Astral Media,2252
Scion Films,2252
Focus Features,2252
Corus Entertainment,2252
Shine Pictures,2252
Kudos Film and Television,2252
Magnolia Pictures,14788
Extension 765,14788
Canal+,63607
British Screen Productions,63607
City Light Films,13072
ShÃ´chiku Eiga,42170
Imamura Productions,42170
Sony Pictures Classics,13754
Aniplex,13754
Asmik Ace Entertainment,13754
Shogakukan,13754
Studio 4Â°C,13754
Film4,14284
Passion Pictures,14284
Discovery Films,14284
red bone,20308
Ruby Films,6641
Skyline Films,6641
EuropaCorp,6641
April Productions,15071
Chaintron,15071
RMA Productions,15071
Column Productions,8414
Ironworks Productions,8414
Kiss the Cactus,8414
Eclectic pictures,10425
Millennium Films,10425
Soudaine Compagnie,24170
Twentieth Century Fox Film Corporation,20942
Impact Pictures,7737
Davis-Films,7737
Constantin Film Produktion,7737
Resident Evil Productions,7737
Avery Pix,13257
Landscape Entertainment,13257
Lionsgate,10030
Karz Entertainment,10030
Province of British Columbia Production Services Tax Credit,10030
Milestone Entertainment,10030
Alberta Film Development Program of the Alberta Government,10030
Chuck Productions,10030
Paramount Vantage,5915
River Road Entertainment,5915
Art Linson Productions,5915
Into the Wild,5915
Walt Disney Pictures,13680
Mayhem Pictures,13680
Monkey Dance Productions,13680
River Road Entertainment,4588
Focus Features,4588
Haishang Films,4588
Lakeshore Entertainment,14313
Revelations Entertainment,14313
Greenestreet Films,14313
Running With Scissors,2728
Vivendi Entertainment,2728
Twentieth Century Fox Film Corporation,2274
Marc Platt Productions,2274
Walden Media,2274
Conundrum Entertainment,9038
Davis Entertainment,9038
DreamWorks Pictures,9038
Radar Pictures,9038
Touchstone Pictures,7211
Focus Features,7211
Jon Shestack Productions,7211
Fox Searchlight Pictures,4538
Scott Rudin Productions,4538
Columbia Pictures,2001
Industry Entertainment,2001
2929 Productions,2001
Universal Pictures,4517
StudioCanal,4517
Working Title Films,4517
Castle Rock Entertainment,4566
Mirage Enterprises,4566
Section Eight Productions,4566
Sony Pictures Classics,4520
Castle Rock Entertainment,4520
Timnick Films,4520
Mandate Pictures,4520
Riff Raff Film Productions,4520
Sidney Kimmel Entertainment,6615
Metro-Goldwyn-Mayer (MGM),6615
Lars Productions,6615
Columbia Pictures,4513
Dark Horse Entertainment,4513
Ghost House Pictures,4513
HorrorFlix,4513
Anonymous Content,5125
Level 1 Entertainment,5125
MID Foundation,5125
DreamWorks SKG,3877
Neal Street Productions,3877
DreamWorks Pictures,3877
Province of British Columbia Production Services Tax Credit,3877
Nick Wechsler/Miracle Pictures,8954
Volume One Entertainment,8954
Miramax Films,4771
The Ladd Company,4771
Fox Atomic,10759
Gordonstreet Pictures,14930
Equity Pictures Medienfonds GmbH & Co. KG,14930
Garlin Pictures,14930
Qwerty Films,9773
Ealing Studios,9773
Fragile Films,9773
Warner Bros.,9773
Ingenious Film Partners,13538
Screen West Midlands,13538
UK Film Council,13538
DJ Films,13538
Film4,13538
Verve Pictures,13538
Free Range Films,13538
Pyramide Films,18421
Imaj,18421
Co Production,18421
Plan B Entertainment,4512
Virtual Studios,4512
Scott Free Productions,4512
Alberta Film Entertainment,4512
Warner Bros.,4512
Jesse Films Inc.,4512
Argos Films,84972
Warner Bros.,37954
Seven Arts Productions,39893
Hammer Film Productions,39893
Associated British Picture Corporation,39893
Thinkfilm,13197
Metro Communications,15048
Splendid Film,14041
Pallas Film,1922
Samsa Film,1922
IPSO Facto Films,1922
Radio TÃ©lÃ©vision Belge Francophone,1922
Sony Pictures Classics,2011
Procirep,2011
SoficinÃ©ma,2011
France 3 CinÃ©ma,2011
Diaphana Films,2011
Sofica Europacorp,2011
Celluloid Dreams,2011
The Kennedy/Marshall Company,2011
RÃ©gion Ile-de-France,2011
Centre National de la CinÃ©matographie (CNC),2011
Fondation GAN pour le CinÃ©ma,2011
2.4.7. Films,2011
French Connection Animations,2011
SociÃ©tÃ© des Producteurs de L'Angoa,2011
Becker International,5708
Claraflora,5708
EM Media,5708
NorthSee,5708
"Weinstein Company, The",5708
Mockingbird Pictures,5951
John Calley Productions,5951
Pretty Mouse Films,114033
Cinepost Studios,13319
Serendipity Point Films,18613
The Harold Greenberg Fund,18613
Cinegram,18613
Strada Films,18613
Ingenious Film Partners,9911
Vertigo Films,9911
Panitalia,27419
Paris Film,27419
Glass Eye Pix,15667
Zik Zak Kvikmyndir,15667
Antidote Films,15667
CoproducciÃ³n USA-Islandia,15667
Rhombus Media,14753
Universal Pictures,46067
Universal Pictures,50155
Persistence of Vision Productions,27827
New Zealand Film Commission,3603
Live Stock Films,3603
Filmstiftung Nordrhein-Westfalen,2014
Anka Film,2014
Dorje Film,2014
FilmfÃ¶rderung Hamburg,2014
FilmfÃ¶rderungsanstalt (FFA),2014
Norddeutscher Rundfunk (NDR),2014
BKM,2014
Kulturelle FilmfÃ¶rderung Schleswig-Holstein,2014
nordmedia Fonds GmbH,2014
Lions Gate Films,17202
Lions Gate Films,663
Twisted Pictures,663
3L Productions,9262
VisionQuest Productions,15651
Marubeni,27276
Ralph M. Like Productions,95560
Berwick Street Productions,25476
Boyd's Company,25476
Kendon Films Ltd.,25476
Shaw Brothers,48301
New Line Cinema,29362
Warner Bros.,33931
Metronome Productions,12646
Weyunaegang Productions,20605
CJ Entertainment,20605
TelevisiÃ³n EspaÃ±ola (TVE),20607
ParaÃ­so,20607
CompaÃ±Ã­a de Aventuras Comerciales,20607
Cinema Service,2015
Columbia Pictures Corporation,28007
The Weinstein Company,7347
Zazen ProduÃ§Ãµes,7347
EstÃºdios Mega,7347
Quanta Centro de ProduÃ§Ãµes CinematogrÃ¡ficas,7347
Costa Films,7347
Posto 9,7347
FeijÃ£o Filmes,7347
Universal Pictures do Brasil,7347
Gullane Filmes,14421
Globo Filmes,14421
Miravista Films,14421
Caos ProduÃ§Ãµes CinematogrÃ¡ficas,14421
Nu Image Films,5718
Michael London Productions,5718
Millennium Films,5718
Emmett/Furla Films,5718
King of California Productions,5718
Lone Star Film Group,5718
New Line Cinema,5126
Pacific Entertainment Group,16126
United Artists,42173
Triple Play Productions,42173
Imagine Entertainment,4982
Universal Pictures,4982
Scott Free Productions,4982
Relativity Media,4982
Film Rites,4982
Pacific Data Images (PDI),5559
DreamWorks Animation,5559
Columbus 81 Productions,5559
Five Stars Production Company,25755
Five Star Production Co. Ltd.,25755
THA Film Factory,25755
Capitol Films,7972
Linsefilm,7972
Unity Productions,7972
Michael Cerenzie Productions,7972
Funky Buddha Productions,7972
France 3 CinÃ©ma,2013
The Kennedy/Marshall Company,2013
PathÃ© Renn Productions,2013
Banques Populaire Image 7,2013
Canal+,2013
CinÃ©CinÃ©ma,2013
C.R.R.A.V. Nord Pas de Calais,2013
RÃ©gion Nord-Pas-de-Calais,2013
Miramax Films,6977
Scott Rudin Productions,6977
Paramount Vantage,6977
Mike Zoss Productions,6977
MACT Productions,39127
Cinerenta Medienbeteiligungs KG,39127
Isle of Man Film,39127
New Line Cinema,4953
Partizan,4953
Focus Features,4953
RKO Radio Pictures,37368
Argosy Pictures,37368
Productora Mex. Desconcida,37368
Warner Bros.,5123
CJ Entertainment,5123
Southpaw Entertainment,5123
North American Star System,16203
Lone Star Production,53827
Monogram Pictures,53827
Paramount Pictures,18612
Det Danske Filminstitut,5817
Style Jam,5817
Sveriges Television (SVT),5817
Canal+,5817
Arte France CinÃ©ma,5817
Svenska Filminstitutet (SFI),5817
Nordisk Film- & TV-Fond,5817
WDR/Arte,5817
Studio 24,5817
4 1/2 Film,5817
Eurimages Council of Europe,5817
Posthus Teatret,5817
Falling Sky Entertainment,13363
Tube Pictures,43987
Universal Pictures,32726
Cruise/Wagner Productions,4515
United Artists,4515
Wildwood Enterprises,4515
Andell Entertainment,4515
Metro-Goldwyn-Mayer (MGM),4515
Brat Na Pont Productions,4515
Silver Pictures,5375
Warner Bros.,5375
Jessie Nelson Productions,5375
David Dobkin Productions,5375
Paramount Pictures,2310
Shangri-La Entertainment,2310
ImageMovers,2310
Paramount Animation,2310
Mandate Pictures,2284
FilmColony,2284
Walden Media,2284
Ontario Media Development Corporation (OMDC),2284
Gang of Two Productions,2284
New Line Cinema,6639
Grosvenor Park Media Ltd.,6639
Universal Pictures,4723
Destination Films,4723
Persistent Entertainment,4723
Wild Bunch,4723
MHF Zweite Academy Film,4723
Inferno Distribution,4723
Darko Entertainment,4723
Eden Roc Productions,4723
Cherry Road Films,4723
Academy Film,4723
Epidemic Films,29162
Antiteater-X-Film,48267
Associated Players & Producers,21296
Atlantis Films,24732
Peace Arch Entertainment Group,10251
Participant Productions,24060
Crescendo Productions,24060
Mandalay Independent Pictures,24060
Paul Malvern Productions,22606
The Lab Of Madness,13561
Desperate Pictures,13168
Anonymous Content,13168
ApolloProMovie & Co. 3. Filmproduktion,13168
Mosfilm,20714
venezia 64,20714
Pyramide Films,11148
Deputy Corporation,46872
Darkwoods Productions,5876
Dimension Films,5876
Walt Disney Pictures,4523
Josephson Entertainment,4523
Andalasia Productions,4523
Right Coast Productions,4523
Twentieth Century Fox Film Corporation,1620
Dune Entertainment,1620
Anka Film,1620
EuropaCorp,1620
Daybreak Productions,1620
Prime Universe Productions,1620
Screen Gems,15250
Summit Entertainment,13474
Red Chillies Entertainment,8079
The Weinstein Company,13483
Open City Films,13483
GreeneStreet Films,13483
New Line Cinema,2268
Ingenious Film Partners,2268
Depth of Field,2268
Scholastic Productions,2268
Village Roadshow Pictures,6479
Original Film,6479
Weed Road Pictures,6479
Warner Bros.,6479
Heyday Films,6479
Overbrook Entertainment,6479
Dune Entertainment,6477
Regency Enterprises,6477
Fox 2000 Pictures,6477
Bagdasarian Productions,6477
20th Century Fox Television,7249
The Curiosity Company,7249
Scott Rudin Productions,13998
Endgame Entertainment,3902
Rising Star,3902
Killer Films,3902
John Wells Productions,3902
Dreamachine,3902
Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I),3902
Grey Water Park Productions,3902
John Goldwyn Productions,3902
Wells Productions,3902
Capitole Films,18631
Polar Entertainment Corporation,18631
Paramount Pictures,43308
B & C Filmproduktion,11476
Cascadeur Filmproduktion GmbH,11476
Fox Searchlight Pictures,8272
Ad Hominem Enterprises,8272
This Is That Productions,8272
Lone Star Film Group,8272
Savage Productions,8272
Twentieth Century Fox Film Corporation,13186
Summit Entertainment,13186
Constantin Film.,13186
Wild Bunch,6537
Telecinco,6537
Telecinco Cinema,6537
TelevisiÃ³ de Catalunya TV3,6537
Esta Vivo! Laboratorio de Nuevos Talentos,6537
Grupo Rodar,6537
Rodar y Rodar Cine y TelevisiÃ³n,6537
Warner Bros. Pictures de EspaÃ±a,6537
London Film Productions,43798
Alexander Korda Films,43798
Fox Searchlight Pictures,7326
Mandate Pictures,7326
Film Afrika,1874
ShÃ´chiku Eiga,55192
Block 2 Pictures,1989
Jet Tone Production,1989
StudioCanal,1989
Lou Yi Inc.,1989
SociÃ©tÃ© Nouvelle de CinÃ©matographie,4946
Tritone Cinematografica,4946
New Real Films,24123
First Look International,24123
Cake Productions Inc.,24123
Taurus Entertainment Company,28522
TLA Releasing,48266
Amour Fou Filmproduktion,48266
Gemini Films,48266
Madragoa Filmes,48266
Audley Films LLP,25460
Moviefan Scandinavia A/S,25460
Number 9 Films,25460
FBN Productions,25740
HDNet Films,11600
The Film Farm,11600
Break Thru Films,13023
3 Generations,13023
Global Grassroots,13023
Wild Bunch,64942
Central Films,64942
Associated Film,64942
De Nigris Productions,64942
Surreel,64942
Two Ton Films,7350
Zadan / Meron Productions,7350
Reiner / Greisman Productions,7350
Warner Bros.,26600
DreamWorks SKG,7979
MacDonald/Parkes Productions,7979
Sidney Kimmel Entertainment,7979
Neal Street Productions,7979
China Film Co-Production Corporation,7979
Wonderland Films,7979
Participant Media,7979
