id,budget,revenue
1563,0,30878.0
17132,0,0.0
59533,0,0.0
2262,0,0.0
52772,0,8100000.0
46925,0,20225989.0
77073,0,0.0
76395,0,0.0
37607,0,0.0
30874,0,0.0
30363,0,0.0
49409,0,0.0
32048,10000000,0.0
48139,0,0.0
30584,0,0.0
48313,0,0.0
48249,0,0.0
29702,0,0.0
24830,0,16894678.0
30049,750000,0.0
9699,0,9056073.0
48561,0,0.0
30789,0,0.0
81346,0,0.0
11057,0,0.0
47955,8000000,0.0
19322,0,0.0
31661,0,0.0
52556,0,0.0
38219,0,0.0
23943,0,0.0
26454,0,0.0
9919,50000000,177371441.0
6038,50000000,88323487.0
9480,78000000,179179718.0
14873,20000000,135680000.0
13132,0,0.0
22707,0,405331.0
18302,0,0.0
1956,3500000,0.0
12112,0,5126264.0
50380,0,0.0
212058,0,0.0
12139,35000000,117270765.0
118936,0,0.0
18587,4520000,7175592.0
24883,0,9800000.0
17264,2700000,37799643.0
3426,0,0.0
2984,3500000,2000000.0
33221,0,0.0
59201,0,0.0
26172,0,0.0
26173,0,0.0
33055,0,0.0
33364,800000,6792000.0
33851,6000000,1432687.0
31598,0,0.0
59401,1640000,0.0
22233,0,0.0
4952,0,0.0
991,1500000,0.0
4911,15000000,9237470.0
16072,56000000,12923936.0
11615,50000000,38955598.0
11635,24000000,87055349.0
125806,0,0.0
77283,0,0.0
35824,0,0.0
102,0,0.0
14293,0,0.0
41820,0,0.0
105024,0,0.0
10623,25000000,56489558.0
9613,0,0.0
7015,0,0.0
210938,0,0.0
42035,0,0.0
21867,8500000,0.0
49680,0,0.0
6524,0,0.0
11244,30,0.0
77233,0,1221366.0
140071,0,0.0
21801,0,0.0
35139,0,0.0
54845,0,0.0
23834,0,0.0
14633,0,105656.0
10678,20000000,132675402.0
9567,70000000,85632458.0
979,0,792.0
13819,0,0.0
1591,0,0.0
24186,0,0.0
455,3500159,76578641.0
10632,55000000,34234008.0
10929,22000000,0.0
170400,0,0.0
16229,0,0.0
12079,2000000,0.0
44081,0,0.0
36362,5037000,14483352.0
4762,1000000,0.0
18535,0,0.0
23159,0,0.0
27236,850000,0.0
42459,0,0.0
43261,0,0.0
15347,0,0.0
44968,0,0.0
37258,0,0.0
8996,0,0.0
125413,0,0.0
17729,0,0.0
12157,0,29888235.0
11571,0,10000000.0
71142,0,0.0
10293,0,0.0
2671,1200000,8690429.0
9669,6000000,18686644.0
45129,0,2080046.0
42618,8000000,20000000.0
41164,0,0.0
66027,1250000,0.0
36211,250050,0.0
9557,20000000,8586376.0
6171,68000000,75715436.0
13691,0,0.0
11523,0,15614000.0
114065,0,0.0
14675,0,0.0
2525,18000000,0.0
57447,0,0.0
42695,0,0.0
49845,0,0.0
18992,0,0.0
29912,4100000,36000000.0
28881,29000000,5519569.0
80243,0,0.0
10782,50000000,42792561.0
9341,60000000,74208267.0
9776,0,0.0
10735,0,0.0
16425,0,0.0
25461,800000,2816116.0
51927,0,97000.0
12516,0,0.0
1675,0,17808.0
62184,0,0.0
17057,0,0.0
41938,0,0.0
79615,0,225358.0
40718,0,0.0
42178,0,0.0
203252,0,0.0
6016,0,0.0
8409,36000000,44350926.0
1817,13000000,97837138.0
284096,0,0.0
11299,0,0.0
17995,0,0.0
21052,7500000,209151.0
7294,0,0.0
9506,75000000,195745823.0
14290,0,0.0
24982,13000000,17040871.0
2662,7000000,16829545.0
12093,0,0.0
18941,0,0.0
42383,0,0.0
11817,52000000,0.0
24621,0,6126237.0
13370,6000000,18750246.0
8326,20000000,0.0
13411,0,0.0
11516,35866397,20217080.0
10180,0,0.0
994,2200000,3251794.0
66918,0,0.0
10514,6500000,12376563.0
14237,0,4352094.0
1714,0,0.0
14308,0,0.0
41461,0,0.0
9930,0,0.0
32083,0,0.0
107569,0,0.0
16651,7000000,4720371.0
57565,0,0.0
108553,0,0.0
12661,0,12416686.0
29355,0,0.0
24961,24000000,21049053.0
26866,0,0.0
31633,26000000,12454768.0
20978,0,0.0
47762,3000000,9563393.0
47329,0,20240128.0
10743,0,0.0
2832,30000000,90259536.0
31459,0,0.0
19153,0,0.0
31932,0,0.0
38868,0,0.0
72996,2500000,57862.0
15098,0,0.0
11458,20000000,0.0
16636,0,0.0
18736,17000000,55534455.0
36658,110000000,407711549.0
46989,1000000,464000.0
20689,0,0.0
13438,0,0.0
15394,0,0.0
10708,60000000,164433867.0
22016,0,0.0
85472,0,0.0
22958,0,0.0
15850,0,0.0
251053,0,156021.0
10989,0,0.0
1816,0,14202899.0
42017,0,0.0
17667,0,0.0
17464,0,0.0
15259,0,0.0
10515,0,0.0
45069,0,0.0
117269,0,0.0
21024,0,0.0
42792,0,0.0
43232,0,0.0
22201,0,11750000.0
11424,2000000,0.0
34857,0,0.0
604,150000000,738599701.0
55616,1596010,0.0
10720,35000000,20298207.0
51230,0,0.0
23423,0,0.0
1555,5300000,3897799.0
33875,0,20867919.0
310,80000000,484572835.0
5146,0,20440627.0
30055,0,0.0
12544,0,0.0
12,94000000,940335536.0
9654,60000000,176070171.0
9902,12600000,28650575.0
2260,0,3117985.0
61939,0,0.0
18385,0,0.0
584,76000000,236350661.0
39125,0,0.0
1088,8000000,41400000.0
5921,0,0.0
47423,0,4303351.0
49798,0,0.0
43239,0,0.0
32140,0,0.0
14676,0,0.0
78281,0,0.0
21717,0,0.0
29425,275000,0.0
28503,30000,0.0
59950,0,0.0
5920,0,0.0
51391,0,0.0
26593,0,0.0
50285,0,0.0
33564,0,0.0
43361,0,0.0
6646,0,0.0
29514,9000000,0.0
38720,0,0.0
147729,0,0.0
38732,0,0.0
15462,0,0.0
22386,0,0.0
43828,0,0.0
11145,0,61801971.0
32328,0,0.0
47715,0,0.0
29586,0,0.0
12629,0,0.0
111815,0,0.0
25381,0,0.0
38800,0,0.0
21027,0,0.0
37264,0,0.0
11890,35000000,23562716.0
36807,0,0.0
18721,0,0.0
37662,0,0.0
11916,0,5050000.0
14551,0,0.0
34759,0,0.0
51426,0,0.0
42986,0,0.0
26317,0,0.0
43490,0,0.0
40683,0,0.0
8092,0,4104962.0
18200,0,0.0
15925,0,0.0
32087,0,0.0
290,9000000,6153939.0
11463,12000000,0.0
2470,0,0.0
42640,0,0.0
44043,0,0.0
30462,0,0.0
1403,0,0.0
10243,0,0.0
42541,0,0.0
37103,0,0.0
46059,0,0.0
40085,0,0.0
47684,0,0.0
2263,0,6263883.0
6523,3500000,0.0
2527,0,0.0
18780,0,0.0
19728,5000000,0.0
26205,0,0.0
3009,0,0.0
6643,0,0.0
18972,0,0.0
53380,0,39842.0
14817,0,0.0
41426,0,0.0
41791,0,0.0
49842,0,152961.0
41670,0,0.0
30708,0,0.0
38765,6000000,0.0
29627,0,750000.0
98984,0,0.0
36372,0,0.0
30529,0,0.0
24073,0,11359129.0
2071,22000000,11511031.0
43516,0,0.0
33638,0,0.0
57476,0,0.0
32489,0,0.0
48864,0,0.0
10152,19000000,39267515.0
31246,12000000,4922166.0
11375,75000000,51142659.0
20694,0,0.0
16311,0,0.0
24985,7000000,0.0
18300,0,0.0
55735,0,0.0
185465,0,0.0
210728,0,0.0
39088,0,0.0
17813,30000000,15368897.0
94996,0,0.0
42995,0,0.0
115665,0,0.0
4708,0,0.0
35068,0,0.0
42511,0,0.0
35669,0,544476.0
49584,0,0.0
170,5000000,82719885.0
9471,120000000,259175788.0
12800,0,0.0
44562,0,0.0
9581,0,0.0
117179,0,0.0
15486,0,0.0
216,130000,0.0
47676,2500000,764083.0
45139,0,0.0
44736,0,0.0
18569,0,0.0
113739,0,0.0
52758,575,0.0
38171,3520000,0.0
61225,0,17530973.0
18886,35000000,0.0
24109,3000000,0.0
19957,0,0.0
42176,0,0.0
39231,0,0.0
18722,0,20000000.0
43039,151000,8000000.0
40634,25000000,0.0
20645,0,0.0
33454,3005000,6746000.0
19753,0,0.0
48451,0,0.0
11482,0,0.0
70912,0,667.0
42492,0,0.0
6949,0,0.0
1927,137000000,245360480.0
10327,45000000,124914842.0
14411,60000000,26288320.0
296,200000000,435000000.0
302,7800000,22441323.0
22,140000000,655011224.0
46993,0,0.0
8698,78000000,179265204.0
554,0,0.0
61545,0,0.0
34840,0,0.0
17920,0,0.0
40947,0,0.0
32235,0,0.0
8961,130000000,273339556.0
17403,0,0.0
9486,40000000,160583018.0
20439,0,0.0
3472,0,0.0
35265,0,56878.0
25921,0,0.0
24259,0,0.0
41453,0,0.0
68927,0,0.0
11894,0,0.0
20726,0,0.0
24558,1500000,5585154.0
12649,0,0.0
44916,0,0.0
24356,0,0.0
1996,95000000,156505388.0
4464,87000000,148336445.0
12279,38000000,197011982.0
9104,15000000,0.0
33339,0,1628154.0
47232,0,0.0
71714,2750000,0.0
54580,4000000,146402.0
4613,0,0.0
12530,0,0.0
45096,13000000,0.0
21882,0,0.0
29805,0,0.0
24993,0,1250712.0
53021,3500000,0.0
430,3000000,4000000.0
123833,0,0.0
5185,10000000,1500000.0
10553,0,14393902.0
21512,0,882290.0
21449,0,0.0
4984,0,0.0
8273,55000000,231449203.0
8046,54000000,7266209.0
50350,0,0.0
287811,0,0.0
48967,0,0.0
8094,0,20957001.0
26195,0,0.0
10330,26000000,110230332.0
125952,0,0.0
9257,80000000,116643346.0
9499,0,12991996.0
17180,0,0.0
15292,0,0.0
12491,0,0.0
41660,0,0.0
78041,0,0.0
27814,0,0.0
41206,0,0.0
33954,0,0.0
48364,0,0.0
71010,0,0.0
23395,0,0.0
47278,0,0.0
24192,0,0.0
10237,0,0.0
833,0,0.0
26755,0,0.0
42470,0,0.0
3101,0,0.0
6466,30000000,114908830.0
20210,0,0.0
2055,22000000,68296293.0
11770,0,42776760.0
14926,20000000,37095657.0
2771,0,6003587.0
1778,0,0.0
44408,0,0.0
54390,0,0.0
10923,28000000,58795814.0
17745,0,0.0
79888,0,0.0
114776,1200000,0.0
21989,0,0.0
18573,658000,23800000.0
37451,0,0.0
41759,6000000,12974636.0
37227,4000000,0.0
48791,0,0.0
80047,0,0.0
41944,0,0.0
8992,0,0.0
35371,0,0.0
19053,350000,17343596.0
11206,4000000,11000000.0
49762,0,0.0
30970,0,95242.0
13154,8000000,2275557.0
18148,0,0.0
54898,0,0.0
636,777000,2437000.0
3055,5000000,50000000.0
40920,200000,0.0
54986,0,0.0
43048,0,0.0
11898,0,0.0
26225,0,0.0
14881,0,6330000.0
26198,6000000,3661757.0
35072,0,0.0
43226,0,0.0
44585,0,0.0
35073,210000,5000000.0
9051,0,74865517.0
9362,11000000,48572000.0
19542,500000,0.0
120683,0,0.0
936,0,10878107.0
12268,6000000,33833201.0
10999,10000000,57500000.0
33521,0,0.0
4593,800000,0.0
34044,0,0.0
12276,0,0.0
3782,0,55240.0
36629,0,0.0
2891,0,0.0
12722,0,0.0
41806,0,2000000.0
143795,0,0.0
38304,0,0.0
26246,0,0.0
124839,0,0.0
20815,0,0.0
19433,0,0.0
99006,0,48752.0
48464,0,0.0
7504,0,528972.0
513,0,501533.0
6619,0,0.0
32316,20000000,1675706.0
10610,41000000,0.0
2830,14000000,0.0
15920,0,0.0
21413,1000000,0.0
38874,1200000,0.0
16405,0,0.0
33255,0,0.0
178675,0,0.0
99648,0,0.0
11351,17000000,63102666.0
333,0,0.0
30246,0,0.0
112961,0,10550.0
22200,0,0.0
2722,0,0.0
27090,20000,0.0
13778,0,0.0
9616,35000000,11560806.0
55015,0,0.0
1415,5000000,742898.0
31094,0,0.0
11547,1500000,30553394.0
7270,62000000,65565672.0
1428,29000000,98185582.0
17906,0,0.0
153,4000000,119723856.0
66111,0,0.0
33320,0,37641.0
15136,0,0.0
61054,0,0.0
4703,2000000,0.0
29507,0,0.0
27590,0,8800000.0
52734,0,0.0
14603,0,0.0
10617,0,3826459.0
10618,0,30399676.0
10619,0,27540561.0
11293,0,0.0
36759,18000000,0.0
38960,0,0.0
19383,0,0.0
53650,0,0.0
40775,0,0.0
9584,12000000,22765081.0
8408,3500000,34000000.0
14030,24000000,33208099.0
49685,0,0.0
2687,40000000,14358033.0
16323,9250000,29174648.0
39859,0,0.0
41846,0,0.0
74585,0,0.0
23325,0,0.0
16790,0,0.0
31579,0,0.0
40353,0,151203.0
23033,0,0.0
19064,3200000,10000000.0
34564,0,458996.0
25241,0,0.0
43041,0,0.0
28942,1355000,0.0
37025,0,0.0
10739,0,0.0
12767,0,21384035.0
22309,15000000,30238577.0
13156,0,0.0
277,22000000,95708457.0
9707,1000000,0.0
38244,0,0.0
24488,0,0.0
278813,0,0.0
20321,0,0.0
36791,0,0.0
61401,0,0.0
17614,0,0.0
7288,40000000,19322135.0
10159,85000000,80916492.0
10934,18000000,58878723.0
287816,0,0.0
54243,0,0.0
5653,0,0.0
321,4361898,3031801.0
20,0,9726954.0
18113,0,0.0
5168,1000000,0.0
9662,8000000,1477676.0
837,5952000,2120439.0
20303,0,0.0
19666,5200000,8100000.0
821,3000000,10000000.0
41834,0,0.0
37672,118,19.0
1358,0,0.0
2200,0,0.0
11475,0,0.0
776,8847685,0.0
40440,0,0.0
16563,0,5000000.0
11703,0,0.0
891,8500000,70600000.0
83714,0,0.0
12531,0,0.0
10881,8000000,8826094.0
11832,0,4398938.0
51300,35000000,0.0
11806,0,147214049.0
10438,15000000,118243066.0
36349,0,6637565.0
650,6500000,57504069.0
10337,30000000,49114016.0
8446,0,0.0
42570,0,0.0
9874,0,49042224.0
11477,0,0.0
37753,18000000,21591728.0
29161,3800000,0.0
21627,3000000,0.0
9501,6100000,0.0
49291,0,0.0
4543,0,0.0
11046,7700000,21000000.0
11707,0,48143579.0
7442,19000000,174999005.0
14425,9000000,4350774.0
6723,10000000,21633874.0
13343,700000,0.0
16969,25000000,38348988.0
11338,11400000,6700000.0
13339,0,3685862.0
28761,0,0.0
25237,0,0.0
41780,8000000,10400000.0
9871,5000000,0.0
33258,2500000,15014674.0
71940,0,0.0
26850,0,221295.0
70709,0,0.0
36855,0,0.0
20238,0,0.0
33783,0,0.0
163549,0,0.0
47898,13000000,3721911.0
19171,0,0.0
48345,0,0.0
11364,0,0.0
38135,1000000,0.0
55950,0,0.0
39916,0,0.0
31634,0,0.0
43739,0,0.0
45203,0,0.0
14874,0,0.0
32082,0,0.0
25269,18000000,6375979.0
29449,0,0.0
37943,0,123572.0
33633,0,124693.0
86763,0,0.0
78146,5000000,858250.0
88641,10500000,123509.0
30315,500000,17000000.0
13765,0,0.0
12772,0,0.0
47866,0,1345236.0
18900,3500000,13007551.0
73265,0,989000.0
17744,0,0.0
62124,0,0.0
3087,0,0.0
14282,0,0.0
11502,0,0.0
29451,0,0.0
21219,23000000,20246790.0
116094,0,0.0
2116,50000000,55495563.0
1584,35000000,131282949.0
28236,0,0.0
40945,0,0.0
19555,0,0.0
2056,500000,8679814.0
4997,5000000,2466444.0
8439,0,217201.0
322,25000000,156822020.0
21765,17000000,0.0
11059,7000000,13818181.0
11775,60000000,119940815.0
24,30000000,180949000.0
54973,0,22278.0
10930,0,0.0
21059,0,0.0
49475,0,0.0
11329,60000000,80154140.0
9373,9500000,107071655.0
1550,300000,0.0
5493,0,0.0
28200,7000000,10000000.0
10629,17000000,1569918.0
10944,12000000,23.0
9839,35000000,0.0
13920,32000000,52277485.0
4256,48000000,220673217.0
10009,100000000,0.0
1807,3000000,10012022.0
33343,0,0.0
30141,0,0.0
10536,3000000,0.0
14157,0,0.0
67809,0,0.0
42044,0,0.0
37922,0,0.0
1376,0,0.0
31397,0,0.0
50374,0,0.0
96171,0,0.0
20312,7000000,0.0
59809,0,0.0
135890,0,0.0
64945,0,0.0
2348,0,616938.0
44591,0,0.0
10389,0,0.0
18979,400000,0.0
31206,0,0.0
28658,0,0.0
3117,0,0.0
20684,0,0.0
27450,0,0.0
26643,0,0.0
62327,0,316000.0
897,0,170215.0
42522,0,0.0
11657,0,0.0
224,0,0.0
27117,0,0.0
50553,0,0.0
44383,0,0.0
78331,0,0.0
10922,30000000,0.0
43708,0,320092.0
240177,0,0.0
51707,0,0.0
30349,0,0.0
13537,6000000,2944752.0
28446,0,0.0
605,150000000,424988211.0
33222,0,0.0
10719,32000000,173398518.0
266741,0,0.0
23995,0,0.0
1277,0,585604.0
1836,0,0.0
292974,0,0.0
508,40000000,244931766.0
197563,0,0.0
11846,0,89325780.0
50314,0,0.0
10715,80000000,68514844.0
8619,150000000,212011111.0
21525,300000,7808524.0
14892,0,0.0
12146,60000000,0.0
10588,0,0.0
4970,40000000,141591324.0
470,20000000,60427839.0
11042,8000000,3432342.0
44708,0,0.0
10147,23000000,76488889.0
10756,90000000,182290266.0
9562,80000000,43935763.0
36068,0,0.0
11012,0,7532911.0
279714,0,0.0
30068,0,0.0
40913,0,0.0
158413,0,0.0
9556,16000000,48878502.0
13581,0,0.0
1702,0,1422749.0
19184,0,0.0
24203,0,0.0
9065,0,0.0
44479,0,0.0
4823,0,28590665.0
10168,0,0.0
10234,0,0.0
38939,0,0.0
10952,8500000,47624253.0
14022,0,0.0
860,12000000,79567667.0
41521,2000000,0.0
48035,0,0.0
5000,0,10188.0
22744,0,0.0
17831,0,0.0
780,0,0.0
31510,3900000,9000000.0
234,18000,0.0
899,0,0.0
8289,0,16175602.0
11583,6000000,0.0
11002,0,45858563.0
6472,20000000,0.0
5143,6400000,40084041.0
11384,0,65595485.0
5227,0,0.0
8010,30000000,15556340.0
10410,35000000,0.0
47095,0,0.0
10407,0,0.0
9292,65000000,17218080.0
11850,3500000,24046533.0
48745,0,0.0
2297,11000000,0.0
951,15000000,201957688.0
10804,0,0.0
5765,0,0.0
9319,29000000,59509925.0
1643,1250000,36144000.0
2007,0,7286388.0
10995,0,0.0
8047,0,0.0
2612,20000000,15379253.0
3112,795000,0.0
10413,0,0.0
2611,0,21830957.0
1825,25000000,16057580.0
10538,15000000,44065653.0
11092,22000000,221303188.0
18410,18000000,18532286.0
14904,0,524668.0
19065,17010000,24941969.0
3176,4500000,25000000.0
9261,1000000,6933459.0
5336,0,0.0
23908,0,0.0
14671,0,35114428.0
11509,26000000,0.0
10729,0,0.0
29437,530000,0.0
20763,35000000,4651977.0
2047,0,0.0
14249,0,15645616.0
10021,12000000,110996879.0
11634,0,0.0
14746,14500000,8089290.0
11824,0,0.0
8222,0,1710057.0
20067,0,0.0
12395,0,0.0
9846,0,17307019.0
23719,0,5777916.0
11986,0,2003822.0
1626,64000,24517.0
483,9500000,14560247.0
10166,0,15360553.0
6069,0,63766510.0
11018,24000000,18707466.0
11676,25000000,0.0
28293,0,0.0
28292,0,0.0
3681,0,0.0
43875,864000,1276000.0
31798,0,0.0
43436,0,0.0
20325,886000,2600000.0
17687,0,0.0
19075,0,0.0
41465,0,0.0
17641,0,0.0
12545,0,13200000.0
27972,0,0.0
898,2650000,3100000.0
2000,92000,0.0
648,0,0.0
618,100000,11000000.0
44162,0,0.0
19120,0,0.0
4024,0,0.0
11316,0,0.0
3089,3000000,9012000.0
29845,0,0.0
995,531374,1103757.0
1594,0,12368234.0
32318,0,0.0
11839,4000000,0.0
916,5500000,42300873.0
31509,0,0.0
1976,1250000,0.0
31685,0,0.0
3062,439000,2281000.0
34456,225000,2850000.0
12708,0,0.0
42045,0,0.0
11610,0,0.0
4939,0,0.0
25016,0,0.0
15927,8000000,27187653.0
40423,0,0.0
7857,0,0.0
79,31000000,177394432.0
13912,0,0.0
70881,1152000,1439000.0
987,4000000,0.0
65869,0,0.0
37749,0,22512655.0
30140,0,0.0
33302,0,0.0
46932,0,0.0
81,1000000,3301446.0
70423,0,0.0
11821,0,0.0
10023,20000000,66673516.0
51036,0,0.0
11519,35000000,31755742.0
72087,0,0.0
42238,0,0.0
15659,0,0.0
18857,0,194720.0
33517,0,0.0
27425,0,0.0
38953,0,0.0
74544,600000,0.0
41785,0,0.0
42740,0,0.0
20126,0,0.0
827,0,0.0
11811,900000,8556940.0
20043,8000000,0.0
16814,0,0.0
4368,2500000,0.0
25431,0,0.0
17685,0,0.0
2742,16000000,0.0
22010,0,0.0
51145,0,0.0
32040,0,0.0
48129,16000000,4409328.0
3596,0,0.0
120637,0,0.0
24134,0,0.0
18904,0,0.0
37719,0,0.0
47364,0,0.0
9063,0,0.0
1818,0,0.0
255,350000,0.0
10744,32000000,0.0
83505,0,0.0
10511,0,0.0
180399,0,0.0
22289,0,0.0
10028,18000000,62646763.0
616,140000000,456758981.0
288953,0,0.0
96393,0,0.0
587,70000000,122919055.0
21542,0,0.0
6964,80000000,266728738.0
1792,55000000,33828318.0
3635,0,31466789.0
41488,0,0.0
122,94000000,1118888979.0
11820,65000000,0.0
8696,10000000,96542059.0
12698,0,0.0
19187,1000000,0.0
11093,16500000,16942795.0
47952,0,0.0
504,8000000,60378584.0
11007,40000000,190212113.0
2289,79000000,173013509.0
9620,60000000,96269812.0
10601,100000000,121975011.0
52036,15000000,2281585.0
42418,0,0.0
13433,0,0.0
35712,0,105090.0
14844,23000000,12.0
26710,0,51.0
37088,0,0.0
31026,0,0.0
5966,42000000,171963386.0
24034,10000000,0.0
10718,40000000,46546197.0
40427,0,0.0
14757,46000,0.0
11034,6500000,26533200.0
25095,0,0.0
26983,0,0.0
30080,0,0.0
52867,0,0.0
42599,0,0.0
65012,0,0.0
44801,0,0.0
27465,0,0.0
83726,0,0.0
24782,0,0.0
31395,10700000,1238080.0
131313,0,0.0
34151,0,0.0
15797,6000000,3283371.0
9548,49000000,20423389.0
1937,0,0.0
26712,0,0.0
1882,0,0.0
70627,0,0.0
17258,15000000,13290368.0
34681,0,0.0
118910,0,0.0
6277,0,0.0
11429,3000000,0.0
47072,0,0.0
33642,0,0.0
14815,0,0.0
427,0,0.0
43049,0,0.0
3022,0,0.0
778,0,0.0
3088,0,0.0
23152,0,0.0
23567,0,0.0
102057,0,0.0
52367,0,0.0
22584,0,3650000.0
27725,455000,0.0
16227,0,0.0
980,0,0.0
16933,0,0.0
42094,0,0.0
26884,0,0.0
37833,100000,0.0
18995,0,0.0
43759,0,0.0
5205,1000000,0.0
2017,12000000,0.0
38606,0,0.0
14239,30000000,14110589.0
55448,11000000,1044824.0
21779,0,16318124.0
71189,0,0.0
67794,0,0.0
73515,5000000,0.0
405,0,0.0
9696,1400000,0.0
4917,0,0.0
37774,0,0.0
5055,0,0.0
40140,0,0.0
42040,0,0.0
29933,0,0.0
35888,0,0.0
3059,8394751,0.0
22727,0,0.0
28586,0,0.0
56157,0,0.0
11708,10000000,0.0
27329,0,0.0
42514,0,0.0
20444,0,0.0
17736,0,0.0
114046,450000,0.0
82283,0,0.0
1954,13000000,96060858.0
13476,17000000,16980098.0
11194,0,13885802.0
12634,50000000,6808550.0
13505,0,0.0
14114,0,0.0
15708,850000,819939.0
21301,18000000,65070412.0
20483,18000000,16702864.0
14292,28000000,64445708.0
44539,0,0.0
1278,15000000,15121165.0
18841,0,0.0
25925,0,0.0
32035,0,0.0
74395,0,0.0
19361,0,161410.0
81824,0,0.0
21968,0,0.0
29493,0,0.0
29473,70000,11800000.0
29464,3000000,0.0
37900,6000000,0.0
91390,0,0.0
33557,0,0.0
7008,0,0.0
30566,500000,0.0
42466,0,0.0
76176,0,0.0
18446,0,0.0
22004,14000000,0.0
11023,2000000,4601043.0
47802,0,0.0
92298,0,0.0
35227,1100000,400200.0
29852,0,0.0
23001,0,0.0
51049,0,0.0
11221,18000000,19265302.0
1824,75000000,196482882.0
16784,30000000,14000000.0
44674,0,0.0
292090,0,0.0
11083,0,0.0
54045,0,0.0
337,0,11576431.0
11951,1300000,72266306.0
43376,0,0.0
28963,1135654,1213880.0
2576,3000000,0.0
22561,0,0.0
19345,0,25205460.0
14430,0,0.0
12775,6500000,0.0
9838,12500000,238227.0
50075,0,0.0
2099,8500000,16209459.0
42852,0,0.0
40454,0,0.0
6470,22000000,0.0
20032,0,0.0
8842,39000000,6614280.0
11132,15000000,29331068.0
9352,25000000,20796847.0
615,30000000,611899420.0
11217,8500000,5001655.0
10677,25000000,27685016.0
13572,50000000,25195000.0
30735,0,0.0
338,4800000,79384880.0
2023,100000000,108103450.0
9384,60000000,170268750.0
25935,0,0.0
797,0,0.0
42602,0,0.0
60792,0,0.0
70113,0,0.0
47474,0,0.0
56188,0,0.0
29084,0,0.0
1723,0,0.0
25955,0,0.0
41876,0,0.0
62190,0,0.0
43323,0,0.0
67022,0,0.0
24548,11500000,0.0
31602,0,0.0
57744,6000000,0.0
37044,0,0.0
42989,0,0.0
17047,26000000,28818995.0
10591,25000000,30411183.0
1586,40000000,92913171.0
11169,19250000,8112712.0
49689,0,0.0
266687,0,0.0
66660,0,0.0
156,0,0.0
2778,19000000,7411659.0
10433,0,11081586.0
47168,12,1.0
58995,0,0.0
43236,0,0.0
142168,0,0.0
40752,0,0.0
924,28000000,102356381.0
38,20000000,72258126.0
11081,45000000,65470529.0
4377,0,0.0
16941,5000000,4856298.0
1720,0,0.0
9541,35000000,36098382.0
5516,0,0.0
20304,3000000,5923000.0
11024,0,181466833.0
53734,0,0.0
553,10000000,16680836.0
10544,0,6585516.0
1487,66000000,99318987.0
13700,110000000,103951461.0
11137,0,0.0
11358,56000000,57223890.0
13573,0,343816.0
19084,12000000,31179516.0
10733,145000000,25819961.0
14442,31000000,27388767.0
2122,40000000,26155781.0
25300,0,0.0
14576,6800000,0.0
13432,0,0.0
26636,0,0.0
6844,13000000,122700000.0
923,650000,55000000.0
2587,3000000,0.0
3591,0,0.0
28026,0,0.0
26176,0,0.0
41857,0,12000000.0
78364,0,1878561.0
10338,5600000,29950000.0
33839,0,0.0
133919,150000,0.0
95548,0,0.0
50549,0,0.0
38978,0,0.0
92331,0,0.0
111883,0,0.0
42245,0,0.0
68347,0,0.0
89488,0,0.0
34082,0,0.0
22999,0,0.0
20278,0,0.0
18698,0,0.0
47201,0,0.0
12239,0,6486797.0
4365,0,0.0
86182,0,0.0
45862,0,0.0
65066,0,0.0
42228,0,0.0
16561,0,0.0
54655,0,0.0
70779,0,0.0
10843,4500000,10609321.0
2098,0,0.0
65332,0,0.0
34303,0,0.0
15673,20000000,11341016.0
393,30000000,152159461.0
7220,33000000,54700105.0
33823,0,0.0
163676,0,0.0
237,6400000,2500000.0
126117,0,0.0
10096,37000000,96455697.0
9509,70000000,130293714.0
19016,0,0.0
60645,0,0.0
10710,40000000,0.0
11058,25000000,30114487.0
11141,28000000,30016165.0
10625,17000000,129042871.0
54807,6000000,293793.0
11025,0,0.0
7131,160000000,300257475.0
26899,800000,62852.0
30125,0,0.0
16428,0,0.0
652,175000000,497409852.0
8440,3684600,0.0
883,0,7897645.0
38018,0,0.0
96461,0,304852.0
34377,0,0.0
20375,2000000,0.0
10375,55000000,6416302.0
42015,0,0.0
68440,0,0.0
12503,0,0.0
11864,40000000,12303411.0
9461,850000,90000000.0
57811,0,0.0
132,0,0.0
28276,0,0.0
18329,0,0.0
17993,0,11567449.0
37447,0,0.0
4339,0,0.0
42108,0,0.0
18513,0,0.0
26517,0,0.0
28285,0,0.0
22137,0,0.0
5247,0,0.0
31676,0,0.0
49622,0,0.0
238952,0,0.0
10035,0,0.0
502,0,0.0
41965,0,241.0
10347,0,0.0
1373,0,0.0
30959,0,0.0
43341,0,0.0
20561,0,0.0
13055,75000,0.0
667,9500000,111584787.0
700,27500000,187500000.0
21594,0,0.0
26976,0,0.0
36670,36000000,160000000.0
18872,0,0.0
44864,650000,0.0
31993,0,0.0
43818,0,0.0
28290,0,0.0
24650,0,0.0
55086,0,0.0
43525,0,0.0
20640,3000000,0.0
50363,0,0.0
633,2300000,0.0
5511,0,39481.0
41003,0,17487531.0
13936,0,0.0
294,350000,2400000.0
11507,10000000,8801940.0
17538,0,8022000.0
10435,0,0.0
1162,500000,2500000.0
34328,0,311245.0
47108,0,124994.0
47140,0,0.0
40930,0,0.0
14684,0,14715067.0
58467,0,0.0
10261,0,0.0
163869,0,0.0
